8/17/2017 4:45,4310.07,4310.07,4292.01,4292.01,2.4481,1.50295E+12,10533.42237,14,1.4481,6241.412367,7889.870212
8/18/2017 11:05,4357.29,4357.36,4340.01,4357.36,2.804741,1.50305E+12,12216.01563,16,2.334843,10171.71665,9324.732672
8/19/2017 7:00,3969.12,3970.83,3933.21,3933.21,1.131057,1.50313E+12,4478.918524,9,0.814993,3231.247778,9551.300907
8/20/2017 5:50,4095.39,4095.39,4095.39,4095.39,0,1.50321E+12,0,0,0,0,9217.077649
8/21/2017 1:30,4114.86,4114.86,4082.85,4096.71,4.743473,1.50328E+12,19419.97461,19,4.533842,18559.53359,10198.47954
